0,1,2,3,4,5,6,7,8
2022-01-05,17:49:49,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,11:05:05,ฉลองรัช,ปกติ,0,0,0,0,คล้ายมีอาการมึนเมา
2022-01-05,23:45:45,ฉลองรัช,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,13:05:05,บูรพาวิถี,ปกติ,1,0,0,0,หลับใน
2022-01-05,23:13:13,เฉลิมมหานคร,ฝนตก,0,0,0,0,สภาพแวดล้อม
2022-01-05,17:56:56,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,13:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-01-05,18:13:13,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-05,11:04:04,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,11:31:31,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,16:54:54,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-05,15:28:28,อุดรรัถยา,ปกติ,0,1,0,0,หลับใน
2022-01-05,17:13:13,อุดรรัถยา,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-05,04:48:48,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,09:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,15:59:59,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-05,23:24:24,ฉลองรัช,ปกติ,0,0,0,0,ยางแตก
2022-01-05,04:45:45,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,08:22:22,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,05:36:36,เฉลิมมหานคร,ปกติ,0,1,0,0,หลับใน
2022-01-05,06:43:43,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,20:16:16,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,22:08:08,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-05,14:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-05,18:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,09:29:29,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,17:53:53,ศรีรัช,ปกติ,0,0,0,0,ล้อหลุด
2022-01-05,08:12:12,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,02:13:13,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,16:44:44,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,18:50:50,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,11:58:58,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,20:27:27,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ยางแตก
2022-01-05,21:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,22:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,18:27:27,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,2,0,0,ขับรถกระชั้นชิด
2022-01-05,00:16:16,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-05,14:24:24,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,21:50:50,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-05,10:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,10:37:37,ศรีรัช,ปกติ,0,0,0,0,เบรกกะทันหัน
2022-01-05,23:09:09,ศรีรัช,ปกติ,0,2,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,15:21:21,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-05,13:43:43,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,06:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,19:59:59,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สภาพแวดล้อม
2022-01-05,03:05:05,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-05,07:20:20,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-05,07:42:42,ศรีรัช,ปกติ,0,1,0,0,ขับรถกระชั้นชิด
2022-01-05,07:33:33,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,08:02:02,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,15:04:04,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,06:40:40,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,12:27:27,ศรีรัช,ปกติ,0,0,0,0,ก้มเก็บของ
2022-01-05,13:29:29,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-05,04:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-05,10:56:56,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-05,03:09:09,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,20:10:10,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,20:30:30,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,09:29:29,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,18:40:40,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,08:11:11,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,18:53:53,ฉลองรัช,ปกติ,0,0,0,0,เบรคกระทันหัน
2022-01-04,04:12:12,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-04,10:10:10,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,10:16:16,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,09:12:12,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,10:50:50,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,14:27:27,เฉลิมมหานคร,ปกติ,0,0,0,1,ขับรถเร็วเกินไป
2022-01-04,15:58:58,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,18:18:18,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2022-01-04,06:30:30,เฉลิมมหานคร,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,23:06:06,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,19:40:40,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,07:33:33,ฉลองรัช,ปกติ,0,0,0,0,ขับขี่กระชั้นชิด
2022-01-04,07:18:18,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็ว
2022-01-04,16:54:54,เฉลิมมหานคร,ปกติ,0,0,0,0,ยางแตก
2022-01-04,17:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,03:02:02,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ล้อหลุด
2022-01-04,14:38:38,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,16:37:37,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถกระชั้นชิด
2022-01-04,09:34:34,ศรีรัช,ฝนตก,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,07:18:18,เฉลิมมหานคร,ปกติ,0,0,0,0,ข้ับรถเร็ว
2022-01-04,16:12:12,เฉลิมมหานคร,ปกติ,0,1,0,0,ยางแตก
2022-01-04,17:40:40,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2022-01-04,02:54:54,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,12:39:39,ฉลองรัช,ปกติ,0,0,0,0,กระบะเบรคกะทันหัน
2022-01-04,12:58:58,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,07:56:56,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,17:28:28,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,17:38:38,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,13:03:03,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถกระชั้นชิด
2022-01-04,07:35:35,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,23:31:31,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ยางแตก
2022-01-04,14:27:27,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,15:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,12:25:25,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,18:45:45,ฉลองรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,16:46:46,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,01:35:35,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,10:12:12,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,16:44:44,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2022-01-04,10:43:43,ฉลองรัช,ปกติ,0,0,0,0,ระบบไฟฟ้าขัดข้อง
2022-01-04,14:52:52,บูรพาวิถี,ปกติ,0,1,0,0,ยางแตก
2022-01-04,22:36:36,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,15:55:55,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,19:02:02,ศรีรัช,ปกติ,0,0,0,0,นั่งสาธารณะขับเลยทางลงถอยหลัง
2022-01-04,21:54:54,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,11:27:27,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,01:02:02,บูรพาวิถี,ปกติ,0,1,0,0,ยางแตก
2022-01-04,11:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,13:44:44,เฉลิมมหานคร,ปกติ,0,0,0,0,ยางแตก
2022-01-04,10:36:36,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-04,12:41:41,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,15:56:56,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,15:27:27,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,00:48:48,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกะทันหัน
2022-01-04,11:33:33,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,12:40:40,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,18:11:11,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,23:11:11,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกะทันหัน
2022-01-04,11:19:19,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,16:45:45,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-04,04:21:21,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,09:42:42,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,13:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,14:46:46,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถกระชั้นชิด
2022-01-04,14:04:04,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,16:20:20,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,15:33:33,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,23:45:45,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-04,15:17:17,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,21:05:05,เฉลิมมหานคร,ปกติ,0,0,0,0,บรรทุกหนัก
2022-01-04,22:10:10,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,12:27:27,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-04,14:15:15,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,13:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,14:23:23,เฉลิมมหานคร,ปกติ,0,0,0,0,เบรครถกระทันหันแล้วพลิ๊กคว่ำ
2022-01-04,20:32:32,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,22:55:55,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,12:27:27,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,14:47:47,ศรีรัช,ปกติ,0,0,0,0,เปิดประตูชำระค่าผ่านทาง
2022-01-04,07:56:56,ฉลองรัช,ปกติ,0,0,0,0,เบรคกะทันหัน
2022-01-04,11:13:13,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-04,00:48:48,อุดรรัถยา,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-04,16:02:02,เฉลิมมหานคร,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,16:35:35,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,06:53:53,บางพลี-สุขสวัสดิ์,ปกติ,1,3,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,07:02:02,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,09:02:02,ศรีรัช,ฝนตก,0,0,0,0,เบรกกะทันหัน
2022-01-04,01:04:04,เฉลิมมหานคร,ปกติ,0,1,0,0,หลับใน
2022-01-04,14:14:14,S1,ปกติ,2,2,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,10:56:56,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,15:15:15,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-04,11:56:56,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-04,20:01:01,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-04,14:50:50,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,10:13:13,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,13:09:09,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถกระชั้นชิด
2022-01-03,07:35:35,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,21:00:00,ศรีรัช,ปกติ,1,0,0,0,ละสายตาจากการขับขี่
2022-01-03,13:04:04,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-01-03,05:19:19,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,04:09:09,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,16:40:40,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,18:00:00,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,05:33:33,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,หลับใน
2022-01-03,12:27:27,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ยางแตก
2022-01-03,10:56:56,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,08:08:08,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,14:15:15,ฉลองรัช,ปกติ,1,1,0,0,ขับรถกระชั้นชิด
2022-01-03,10:13:13,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,19:14:14,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,14:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,03:30:30,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,22:13:13,ฉลองรัช,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-01-03,14:49:49,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,01:44:44,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,15:55:55,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-03,02:49:49,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ยางแตก
2022-01-03,10:35:35,ศรีรัช,ปกติ,0,0,0,0,ยางแตก
2022-01-03,18:19:19,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,05:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-03,08:30:30,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,11:52:52,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,02:19:19,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,11:48:48,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,15:48:48,เฉลิมมหานคร,ปกติ,0,2,0,0,ยางระเบิด
2022-01-03,08:12:12,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-03,12:20:20,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,15:56:56,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,13:08:08,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ยางแตก
2022-01-03,11:30:30,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,08:46:46,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,08:09:09,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถถอยหลัง
2022-01-03,12:52:52,อุดรรัถยา,ปกติ,0,0,0,0,ยางแตก
2022-01-03,10:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2022-01-03,13:32:32,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-03,20:57:57,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,16:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ยางแตก
2022-01-03,02:25:25,อุดรรัถยา,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,20:43:43,อุดรรัถยา,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,00:14:14,เฉลิมมหานคร,ฝนตก,1,0,0,0,สภาพแวดล้อม
2022-01-03,06:52:52,ศรีรัช,ปกติ,0,0,0,0,ขับรถชิดซ้ายมากไป
2022-01-03,11:42:42,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,11:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-03,11:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,16:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,1,0,หลับใน
2022-01-03,18:55:55,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,20:03:03,บูรพาวิถี,ปกติ,0,0,0,0,ระบบไฟฟ้าขัดข้อง
2022-01-03,22:08:08,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-01-03,07:08:08,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,10:44:44,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,15:07:07,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,18:34:34,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถกระชั้นชิด
2022-01-03,16:58:58,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,00:12:12,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2022-01-03,08:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,09:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,16:30:30,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,13:29:29,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ล้อหลุด
2022-01-03,23:16:16,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,17:45:45,อุดรรัถยา,ปกติ,0,0,0,0,มึนเมา
2022-01-03,09:44:44,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,14:10:10,อุดรรัถยา,ปกติ,0,0,0,0,เบรกกะทันหัน
2022-01-03,08:58:58,ศรีรัช,ปกติ,0,0,0,0,บรรทุกเกิน/ของตกหล่น
2022-01-03,19:57:57,ศรีรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,01:38:38,ฉลองรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,01:02:02,เฉลิมมหานคร,ปกติ,0,0,0,0,ยางหลงขวาระเบิด
2022-01-03,22:19:19,ฉลองรัช,ปกติ,0,0,0,0,ควบคุมรถไม่ได้
2022-01-03,13:35:35,เฉลิมมหานคร,ปกติ,0,0,0,0,เบรคกระทันหันเ
2022-01-03,14:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,16:52:52,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,08:41:41,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,01:20:20,เฉลิมมหานคร,ฝนตก,0,0,0,0,หลับใน
2022-01-03,14:19:19,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,14:27:27,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,15:01:01,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,10:19:19,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,20:54:54,ศรีรัช,ปกติ,2,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-03,02:20:20,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,09:32:32,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-03,11:36:36,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,07:17:17,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,09:25:25,เฉลิมมหานคร,ปกติ,1,0,0,0,เบรกแล้วเสียหลักพลิกคว่ำ
2022-01-03,10:06:06,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,10:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,12:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,18:51:51,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,เบรคขัดข้อง
2022-01-03,19:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-03,21:41:41,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ล้อหลุด
2022-01-03,12:35:35,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-01-03,23:13:13,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
